f,developers,prob,agg
1.9,160,0.003768696267,0.1992462607
1.91,152,0.003580261453,0.2028265222
1.92,154,0.003627370157,0.2064538924
1.93,168,0.00395713108,0.2104110234
1.94,170,0.004004239783,0.2144152632
1.95,164,0.003862913673,0.2182781769
1.96,164,0.003862913673,0.2221410906
1.97,150,0.00353315275,0.2256742433
1.98,147,0.003462489695,0.229136733
1.99,163,0.003839359322,0.2329760923
2,159,0.003745141915,0.2367212342
2.01,175,0.004122011542,0.2408432458
2.02,183,0.004310446355,0.2451536921
2.03,144,0.00339182664,0.2485455188
2.04,147,0.003462489695,0.2520080085
2.05,161,0.003792250618,0.2558002591
2.06,156,0.00367447886,0.259474738
2.07,168,0.00395713108,0.263431869
2.08,181,0.004263337652,0.2676952067
2.09,163,0.003839359322,0.271534566
2.1,154,0.003627370157,0.2751619362
2.11,161,0.003792250618,0.2789541868
2.12,146,0.003438935343,0.2823931221
2.13,164,0.003862913673,0.2862560358
2.14,147,0.003462489695,0.2897185255
2.15,174,0.00409845719,0.2938169827
2.16,156,0.00367447886,0.2974914615
2.17,171,0.004027794135,0.3015192557
2.18,166,0.003910022377,0.3054292781
2.19,161,0.003792250618,0.3092215287
2.2,171,0.004027794135,0.3132493228
2.21,160,0.003768696267,0.3170180191
2.22,139,0.003274054882,0.320292074
2.23,149,0.003509598398,0.3238016724
2.24,160,0.003768696267,0.3275703686
2.25,165,0.003886468025,0.3314568367
2.26,167,0.003933576728,0.3353904134
2.27,179,0.004216228948,0.3396066423
2.28,168,0.00395713108,0.3435637734
2.29,155,0.003650924508,0.3472146979
2.3,149,0.003509598398,0.3507242963
2.31,174,0.00409845719,0.3548227535
2.32,169,0.003980685432,0.3588034389
2.33,146,0.003438935343,0.3622423743
2.34,162,0.00381580497,0.3660581792
2.35,155,0.003650924508,0.3697091038
2.36,171,0.004027794135,0.3737368979
2.37,163,0.003839359322,0.3775762572
2.38,160,0.003768696267,0.3813449535
2.39,145,0.003415380992,0.3847603345
2.4,129,0.003038511365,0.3877988458
2.41,153,0.003603815805,0.3914026616
2.42,158,0.003721587563,0.3951242492
2.43,158,0.003721587563,0.3988458368
2.44,163,0.003839359322,0.4026851961
2.45,155,0.003650924508,0.4063361206
2.46,151,0.003556707102,0.4098928277
2.47,156,0.00367447886,0.4135673066
2.48,158,0.003721587563,0.4172888941
2.49,145,0.003415380992,0.4207042751
2.5,147,0.003462489695,0.4241667648
2.51,154,0.003627370157,0.427794135
2.52,144,0.00339182664,0.4311859616
2.53,141,0.003321163585,0.4345071252
2.54,164,0.003862913673,0.4383700389
2.55,162,0.00381580497,0.4421858438
2.56,131,0.003085620068,0.4452714639
2.57,138,0.00325050053,0.4485219644
2.58,124,0.002920739607,0.451442704
2.59,160,0.003768696267,0.4552114003
2.6,143,0.003368272288,0.4585796726
2.61,148,0.003486044047,0.4620657166
2.62,157,0.003698033212,0.4657637499
2.63,154,0.003627370157,0.46939112
2.64,167,0.003933576728,0.4733246967
2.65,158,0.003721587563,0.4770462843
2.66,147,0.003462489695,0.480508774
2.67,155,0.003650924508,0.4841596985
2.68,188,0.004428218113,0.4885879166
2.69,127,0.002991402662,0.4915793193
2.7,131,0.003085620068,0.4946649393
2.71,139,0.003274054882,0.4979389942
2.72,157,0.003698033212,0.5016370274
2.73,138,0.00325050053,0.504887528
2.74,139,0.003274054882,0.5081615829
2.75,130,0.003062065717,0.5112236486
2.76,137,0.003226946178,0.5144505947
2.77,137,0.003226946178,0.5176775409
2.78,124,0.002920739607,0.5205982805
2.79,109,0.002567424332,0.5231657049
2.8,145,0.003415380992,0.5265810859
2.81,135,0.003179837475,0.5297609233
2.82,120,0.0028265222,0.5325874455
2.83,142,0.003344717937,0.5359321635
2.84,125,0.002944293958,0.5388764574
2.85,126,0.00296784831,0.5418443057
2.86,109,0.002567424332,0.5444117301
2.87,136,0.003203391827,0.5476151219
2.88,133,0.003132728772,0.5507478507
2.89,133,0.003132728772,0.5538805794
2.9,129,0.003038511365,0.5569190908
2.91,147,0.003462489695,0.5603815805
2.92,137,0.003226946178,0.5636085267
2.93,129,0.003038511365,0.566647038
2.94,125,0.002944293958,0.569591332
2.95,110,0.002590978683,0.5721823107
2.96,117,0.002755859145,0.5749381698
2.97,128,0.003014957013,0.5779531268
2.98,103,0.002426098222,0.5803792251
2.99,128,0.003014957013,0.5833941821
3,129,0.003038511365,0.5864326934
3.01,128,0.003014957013,0.5894476505
3.02,103,0.002426098222,0.5918737487
3.03,108,0.00254386998,0.5944176187
3.04,111,0.002614533035,0.5970321517
3.05,122,0.002873630903,0.5999057826
3.06,104,0.002449652573,0.6023554352
3.07,115,0.002708750442,0.6050641856
3.08,101,0.002378989518,0.6074431751
3.09,121,0.002850076552,0.6102932517
3.1,113,0.002661641738,0.6129548934
3.11,91,0.002143446002,0.6150983394
3.12,101,0.002378989518,0.6174773289
3.13,108,0.00254386998,0.6200211989
3.14,119,0.002802967848,0.6228241668
3.15,102,0.00240254387,0.6252267106
3.16,103,0.002426098222,0.6276528089
3.17,112,0.002638087387,0.6302908962
3.18,111,0.002614533035,0.6329054293
3.19,103,0.002426098222,0.6353315275
3.2,101,0.002378989518,0.637710517
3.21,103,0.002426098222,0.6401366152
3.22,105,0.002473206925,0.6426098222
3.23,116,0.002732304793,0.645342127
3.24,94,0.002214109057,0.647556236
3.25,92,0.002167000353,0.6497232364
3.26,96,0.00226121776,0.6519844541
3.27,79,0.001860793782,0.6538452479
3.28,107,0.002520315628,0.6563655635
3.29,101,0.002378989518,0.6587445531
3.3,95,0.002237663408,0.6609822165
3.31,71,0.001672358968,0.6626545754
3.32,103,0.002426098222,0.6650806737
3.33,106,0.002496761277,0.6675774349
3.34,92,0.002167000353,0.6697444353
3.35,100,0.002355435167,0.6720998705
3.36,104,0.002449652573,0.674549523
3.37,81,0.001907902485,0.6764574255
3.38,91,0.002143446002,0.6786008715
3.39,99,0.002331880815,0.6809327523
3.4,103,0.002426098222,0.6833588505
3.41,86,0.002025674243,0.6853845248
3.42,93,0.002190554705,0.6875750795
3.43,85,0.002002119892,0.6895771994
3.44,94,0.002214109057,0.6917913084
3.45,93,0.002190554705,0.6939818631
3.46,94,0.002214109057,0.6961959722
3.47,92,0.002167000353,0.6983629726
3.48,101,0.002378989518,0.7007419621
3.49,97,0.002284772112,0.7030267342
3.5,86,0.002025674243,0.7050524084
3.51,93,0.002190554705,0.7072429631
3.52,74,0.001743022023,0.7089859852
3.53,86,0.002025674243,0.7110116594
3.54,78,0.00183723943,0.7128488988
3.55,99,0.002331880815,0.7151807796
3.56,91,0.002143446002,0.7173242257
3.57,76,0.001790130727,0.7191143564
3.58,81,0.001907902485,0.7210222589
3.59,86,0.002025674243,0.7230479331
3.6,83,0.001955011188,0.7250029443
3.61,77,0.001813685078,0.7268166294
3.62,82,0.001931456837,0.7287480862
3.63,85,0.002002119892,0.7307502061
3.64,66,0.00155458721,0.7323047933
3.65,74,0.001743022023,0.7340478153
3.66,70,0.001648804617,0.73569662
3.67,87,0.002049228595,0.7377458485
3.68,79,0.001860793782,0.7396066423
3.69,70,0.001648804617,0.7412554469
3.7,95,0.002237663408,0.7434931104
3.71,100,0.002355435167,0.7458485455
3.72,74,0.001743022023,0.7475915675
3.73,71,0.001672358968,0.7492639265
3.74,64,0.001507478507,0.750771405
3.75,77,0.001813685078,0.7525850901
3.76,76,0.001790130727,0.7543752208
3.77,70,0.001648804617,0.7560240254
3.78,72,0.00169591332,0.7577199388
3.79,78,0.00183723943,0.7595571782
3.8,74,0.001743022023,0.7613002002
3.81,81,0.001907902485,0.7632081027
3.82,72,0.00169591332,0.764904016
3.83,72,0.00169591332,0.7665999293
3.84,64,0.001507478507,0.7681074078
3.85,83,0.001955011188,0.770062419
3.86,64,0.001507478507,0.7715698975
3.87,76,0.001790130727,0.7733600283
3.88,67,0.001578141562,0.7749381698
3.89,53,0.001248380638,0.7761865505
3.9,66,0.00155458721,0.7777411377
3.91,64,0.001507478507,0.7792486162
3.92,59,0.001389706748,0.7806383229
3.93,67,0.001578141562,0.7822164645
3.94,63,0.001483924155,0.7837003886
3.95,67,0.001578141562,0.7852785302
3.96,50,0.001177717583,0.7864562478
3.97,54,0.00127193499,0.7877281828
3.98,61,0.001436815452,0.7891649982
3.99,54,0.00127193499,0.7904369332
4,82,0.001931456837,0.7923683901
4.01,52,0.001224826287,0.7935932163
4.02,57,0.001342598045,0.7949358144
4.03,65,0.001531032858,0.7964668473
4.04,56,0.001319043693,0.7977858909
4.05,69,0.001625250265,0.7994111412
4.06,62,0.001460369803,0.800871511
4.07,67,0.001578141562,0.8024496526
4.08,59,0.001389706748,0.8038393593
4.09,61,0.001436815452,0.8052761748
4.1,66,0.00155458721,0.806830762
4.11,54,0.00127193499,0.808102697
4.12,53,0.001248380638,0.8093510776
4.13,53,0.001248380638,0.8105994582
4.14,54,0.00127193499,0.8118713932
4.15,57,0.001342598045,0.8132139913
4.16,46,0.001083500177,0.8142974915
4.17,40,0.0009421740667,0.8152396655
4.18,52,0.001224826287,0.8164644918
4.19,45,0.001059945825,0.8175244376
4.2,51,0.001201271935,0.8187257096
4.21,60,0.0014132611,0.8201389707
4.22,49,0.001154163232,0.8212931339
4.23,43,0.001012837122,0.822305971
4.24,42,0.00098928277,0.8232952538
4.25,46,0.001083500177,0.824378754
4.26,57,0.001342598045,0.825721352
4.27,40,0.0009421740667,0.8266635261
4.28,66,0.00155458721,0.8282181133
4.29,53,0.001248380638,0.8294664939
4.3,39,0.000918619715,0.8303851136
4.31,51,0.001201271935,0.8315863856
4.32,37,0.0008715110117,0.8324578966
4.33,38,0.0008950653633,0.833352962
4.34,32,0.0007537392533,0.8341067012
4.35,55,0.001295489342,0.8354021906
4.36,42,0.00098928277,0.8363914733
4.37,44,0.001036391473,0.8374278648
4.38,48,0.00113060888,0.8385584737
4.39,43,0.001012837122,0.8395713108
4.4,43,0.001012837122,0.8405841479
4.41,48,0.00113060888,0.8417147568
4.42,41,0.0009657284183,0.8426804852
4.43,39,0.000918619715,0.8435991049
4.44,50,0.001177717583,0.8447768225
4.45,28,0.0006595218467,0.8454363444
4.46,37,0.0008715110117,0.8463078554
4.47,36,0.00084795666,0.847155812
4.48,42,0.00098928277,0.8481450948
4.49,38,0.0008950653633,0.8490401602
4.5,43,0.001012837122,0.8500529973
4.51,35,0.0008244023083,0.8508773996
4.52,47,0.001107054528,0.8519844541
4.53,36,0.00084795666,0.8528324108
4.54,40,0.0009421740667,0.8537745849
4.55,36,0.00084795666,0.8546225415
4.56,39,0.000918619715,0.8555411612
4.57,35,0.0008244023083,0.8563655635
4.58,31,0.0007301849017,0.8570957484
4.59,37,0.0008715110117,0.8579672595
4.6,33,0.000777293605,0.8587445531
4.61,47,0.001107054528,0.8598516076
4.62,36,0.00084795666,0.8606995642
4.63,41,0.0009657284183,0.8616652927
4.64,31,0.0007301849017,0.8623954776
4.65,43,0.001012837122,0.8634083147
4.66,35,0.0008244023083,0.864232717
4.67,39,0.000918619715,0.8651513367
4.68,33,0.000777293605,0.8659286303
4.69,38,0.0008950653633,0.8668236957
4.7,49,0.001154163232,0.8679778589
4.71,32,0.0007537392533,0.8687315982
4.72,32,0.0007537392533,0.8694853374
4.73,27,0.000635967495,0.8701213049
4.74,28,0.0006595218467,0.8707808268
4.75,36,0.00084795666,0.8716287834
4.76,27,0.000635967495,0.8722647509
4.77,40,0.0009421740667,0.873206925
4.78,27,0.000635967495,0.8738428925
4.79,38,0.0008950653633,0.8747379578
4.8,26,0.0006124131433,0.875350371
4.81,25,0.0005888587917,0.8759392298
4.82,27,0.000635967495,0.8765751973
4.83,38,0.0008950653633,0.8774702626
4.84,29,0.0006830761983,0.8781533388
4.85,23,0.0005417500883,0.8786950889
4.86,38,0.0008950653633,0.8795901543
4.87,26,0.0006124131433,0.8802025674
4.88,29,0.0006830761983,0.8808856436
4.89,30,0.00070663055,0.8815922742
4.9,31,0.0007301849017,0.8823224591
4.91,28,0.0006595218467,0.8829819809
4.92,24,0.00056530444,0.8835472854
4.93,27,0.000635967495,0.8841832529
4.94,25,0.0005888587917,0.8847721116
4.95,25,0.0005888587917,0.8853609704
4.96,32,0.0007537392533,0.8861147097
4.97,35,0.0008244023083,0.886939112
4.98,31,0.0007301849017,0.8876692969
4.99,23,0.0005417500883,0.888211047
5,40,0.0009421740667,0.8891532211
5.01,27,0.000635967495,0.8897891886
5.02,44,0.001036391473,0.89082558
5.03,28,0.0006595218467,0.8914851019
5.04,31,0.0007301849017,0.8922152868
5.05,23,0.0005417500883,0.8927570369
5.06,26,0.0006124131433,0.89336945
5.07,23,0.0005417500883,0.8939112001
5.08,21,0.000494641385,0.8944058415
5.09,26,0.0006124131433,0.8950182546
5.1,34,0.0008008479567,0.8958191026
5.11,25,0.0005888587917,0.8964079614
5.12,26,0.0006124131433,0.8970203745
5.13,33,0.000777293605,0.8977976681
5.14,26,0.0006124131433,0.8984100813
5.15,25,0.0005888587917,0.8989989401
5.16,24,0.00056530444,0.8995642445
5.17,26,0.0006124131433,0.9001766576
5.18,24,0.00056530444,0.9007419621
5.19,28,0.0006595218467,0.9014014839
5.2,25,0.0005888587917,0.9019903427
5.21,23,0.0005417500883,0.9025320928
5.22,26,0.0006124131433,0.9031445059
5.23,31,0.0007301849017,0.9038746908
5.24,19,0.0004475326817,0.9043222235
5.25,16,0.0003768696267,0.9046990932
5.26,13,0.0003062065717,0.9050052997
5.27,11,0.0002590978683,0.9052643976
5.28,26,0.0006124131433,0.9058768107
5.29,26,0.0006124131433,0.9064892239
5.3,22,0.0005181957367,0.9070074196
5.31,16,0.0003768696267,0.9073842892
5.32,26,0.0006124131433,0.9079967024
5.33,23,0.0005417500883,0.9085384525
5.34,19,0.0004475326817,0.9089859852
5.35,31,0.0007301849017,0.9097161701
5.36,32,0.0007537392533,0.9104699093
5.37,20,0.0004710870333,0.9109409963
5.38,20,0.0004710870333,0.9114120834
5.39,16,0.0003768696267,0.911788953
5.4,15,0.000353315275,0.9121422683
5.41,18,0.00042397833,0.9125662466
5.42,18,0.00042397833,0.9129902249
5.43,24,0.00056530444,0.9135555294
5.44,22,0.0005181957367,0.9140737251
5.45,28,0.0006595218467,0.914733247
5.46,17,0.0004004239783,0.9151336709
5.47,18,0.00042397833,0.9155576493
5.48,23,0.0005417500883,0.9160993994
5.49,19,0.0004475326817,0.916546932
5.5,16,0.0003768696267,0.9169238017
5.51,26,0.0006124131433,0.9175362148
5.52,18,0.00042397833,0.9179601931
5.53,13,0.0003062065717,0.9182663997
5.54,23,0.0005417500883,0.9188081498
5.55,20,0.0004710870333,0.9192792368
5.56,28,0.0006595218467,0.9199387587
5.57,25,0.0005888587917,0.9205276175
5.58,24,0.00056530444,0.9210929219
5.59,22,0.0005181957367,0.9216111177
5.6,24,0.00056530444,0.9221764221
5.61,23,0.0005417500883,0.9227181722
5.62,16,0.0003768696267,0.9230950418
5.63,19,0.0004475326817,0.9235425745
5.64,19,0.0004475326817,0.9239901072
5.65,10,0.0002355435167,0.9242256507
5.66,15,0.000353315275,0.924578966
5.67,13,0.0003062065717,0.9248851725
5.68,17,0.0004004239783,0.9252855965
5.69,20,0.0004710870333,0.9257566835
5.7,19,0.0004475326817,0.9262042162
5.71,17,0.0004004239783,0.9266046402
5.72,17,0.0004004239783,0.9270050642
5.73,11,0.0002590978683,0.9272641621
5.74,21,0.000494641385,0.9277588034
5.75,17,0.0004004239783,0.9281592274
5.76,14,0.0003297609233,0.9284889883
5.77,24,0.00056530444,0.9290542928
5.78,21,0.000494641385,0.9295489342
5.79,17,0.0004004239783,0.9299493581
5.8,19,0.0004475326817,0.9303968908
5.81,15,0.000353315275,0.9307502061
5.82,11,0.0002590978683,0.931009304
5.83,16,0.0003768696267,0.9313861736
5.84,18,0.00042397833,0.9318101519
5.85,22,0.0005181957367,0.9323283477
5.86,12,0.00028265222,0.9326109999
5.87,13,0.0003062065717,0.9329172065
5.88,17,0.0004004239783,0.9333176304
5.89,23,0.0005417500883,0.9338593805
5.9,14,0.0003297609233,0.9341891414
5.91,16,0.0003768696267,0.9345660111
5.92,20,0.0004710870333,0.9350370981
5.93,14,0.0003297609233,0.935366859
5.94,9,0.000211989165,0.9355788482
5.95,19,0.0004475326817,0.9360263809
5.96,15,0.000353315275,0.9363796961
5.97,9,0.000211989165,0.9365916853
5.98,14,0.0003297609233,0.9369214462
5.99,10,0.0002355435167,0.9371569898
6,21,0.000494641385,0.9376516311
6.01,14,0.0003297609233,0.9379813921
6.02,11,0.0002590978683,0.9382404899
6.03,8,0.0001884348133,0.9384289247
6.04,8,0.0001884348133,0.9386173596
6.05,12,0.00028265222,0.9389000118
6.06,10,0.0002355435167,0.9391355553
6.07,15,0.000353315275,0.9394888706
6.08,11,0.0002590978683,0.9397479684
6.09,10,0.0002355435167,0.939983512
6.1,10,0.0002355435167,0.9402190555
6.11,13,0.0003062065717,0.940525262
6.12,6,0.00014132611,0.9406665882
6.13,12,0.00028265222,0.9409492404
6.14,17,0.0004004239783,0.9413496644
6.15,17,0.0004004239783,0.9417500883
6.16,7,0.0001648804617,0.9419149688
6.17,15,0.000353315275,0.9422682841
6.18,13,0.0003062065717,0.9425744906
6.19,11,0.0002590978683,0.9428335885
6.2,6,0.00014132611,0.9429749146
6.21,9,0.000211989165,0.9431869038
6.22,15,0.000353315275,0.9435402191
6.23,14,0.0003297609233,0.94386998
6.24,13,0.0003062065717,0.9441761866
6.25,9,0.000211989165,0.9443881757
6.26,9,0.000211989165,0.9446001649
6.27,12,0.00028265222,0.9448828171
6.28,6,0.00014132611,0.9450241432
6.29,13,0.0003062065717,0.9453303498
6.3,15,0.000353315275,0.9456836651
6.31,16,0.0003768696267,0.9460605347
6.32,8,0.0001884348133,0.9462489695
6.33,9,0.000211989165,0.9464609587
6.34,10,0.0002355435167,0.9466965022
6.35,6,0.00014132611,0.9468378283
6.36,13,0.0003062065717,0.9471440349
6.37,11,0.0002590978683,0.9474031327
6.38,11,0.0002590978683,0.9476622306
6.39,9,0.000211989165,0.9478742198
6.4,12,0.00028265222,0.948156872
6.41,8,0.0001884348133,0.9483453068
6.42,12,0.00028265222,0.948627959
6.43,11,0.0002590978683,0.9488870569
6.44,10,0.0002355435167,0.9491226004
6.45,12,0.00028265222,0.9494052526
6.46,13,0.0003062065717,0.9497114592
6.47,11,0.0002590978683,0.9499705571
6.48,17,0.0004004239783,0.950370981
6.49,9,0.000211989165,0.9505829702
6.5,11,0.0002590978683,0.9508420681
6.51,4,0.00009421740667,0.9509362855
6.52,11,0.0002590978683,0.9511953833
6.53,8,0.0001884348133,0.9513838182
6.54,10,0.0002355435167,0.9516193617
6.55,13,0.0003062065717,0.9519255682
6.56,8,0.0001884348133,0.9521140031
6.57,5,0.0001177717583,0.9522317748
6.58,16,0.0003768696267,0.9526086444
6.59,8,0.0001884348133,0.9527970793
6.6,6,0.00014132611,0.9529384054
6.61,7,0.0001648804617,0.9531032858
6.62,6,0.00014132611,0.9532446119
6.63,12,0.00028265222,0.9535272642
6.64,9,0.000211989165,0.9537392533
6.65,11,0.0002590978683,0.9539983512
6.66,9,0.000211989165,0.9542103404
6.67,10,0.0002355435167,0.9544458839
6.68,9,0.000211989165,0.954657873
6.69,4,0.00009421740667,0.9547520904
6.7,16,0.0003768696267,0.9551289601
6.71,7,0.0001648804617,0.9552938405
6.72,9,0.000211989165,0.9555058297
6.73,9,0.000211989165,0.9557178189
6.74,5,0.0001177717583,0.9558355906
6.75,10,0.0002355435167,0.9560711341
6.76,17,0.0004004239783,0.9564715581
6.77,14,0.0003297609233,0.956801319
6.78,7,0.0001648804617,0.9569661995
6.79,9,0.000211989165,0.9571781887
6.8,15,0.000353315275,0.9575315039
6.81,11,0.0002590978683,0.9577906018
6.82,9,0.000211989165,0.958002591
6.83,11,0.0002590978683,0.9582616888
6.84,12,0.00028265222,0.9585443411
6.85,6,0.00014132611,0.9586856672
6.86,6,0.00014132611,0.9588269933
6.87,3,0.000070663055,0.9588976563
6.88,11,0.0002590978683,0.9591567542
6.89,2,0.00004710870333,0.9592038629
6.9,12,0.00028265222,0.9594865151
6.91,4,0.00009421740667,0.9595807325
6.92,11,0.0002590978683,0.9598398304
6.93,5,0.0001177717583,0.9599576022
6.94,10,0.0002355435167,0.9601931457
6.95,5,0.0001177717583,0.9603109174
6.96,10,0.0002355435167,0.960546461
6.97,7,0.0001648804617,0.9607113414
6.98,4,0.00009421740667,0.9608055588
6.99,7,0.0001648804617,0.9609704393
7,11,0.0002590978683,0.9612295372
7.01,5,0.0001177717583,0.9613473089
7.02,8,0.0001884348133,0.9615357437
7.03,6,0.00014132611,0.9616770698
7.04,6,0.00014132611,0.9618183959
7.05,7,0.0001648804617,0.9619832764
7.06,3,0.000070663055,0.9620539395
7.07,8,0.0001884348133,0.9622423743
7.08,6,0.00014132611,0.9623837004
7.09,4,0.00009421740667,0.9624779178
7.1,7,0.0001648804617,0.9626427983
7.11,5,0.0001177717583,0.96276057
7.12,6,0.00014132611,0.9629018961
7.13,9,0.000211989165,0.9631138853
7.14,5,0.0001177717583,0.963231657
7.15,8,0.0001884348133,0.9634200919
7.16,9,0.000211989165,0.963632081
7.17,10,0.0002355435167,0.9638676245
7.18,7,0.0001648804617,0.964032505
7.19,2,0.00004710870333,0.9640796137
7.2,6,0.00014132611,0.9642209398
7.21,7,0.0001648804617,0.9643858203
7.22,7,0.0001648804617,0.9645507007
7.23,5,0.0001177717583,0.9646684725
7.24,2,0.00004710870333,0.9647155812
7.25,9,0.000211989165,0.9649275704
7.26,3,0.000070663055,0.9649982334
7.27,9,0.000211989165,0.9652102226
7.28,10,0.0002355435167,0.9654457661
7.29,7,0.0001648804617,0.9656106466
7.3,12,0.00028265222,0.9658932988
7.31,8,0.0001884348133,0.9660817336
7.32,5,0.0001177717583,0.9661995054
7.33,3,0.000070663055,0.9662701684
7.34,5,0.0001177717583,0.9663879402
7.35,9,0.000211989165,0.9665999293
7.36,4,0.00009421740667,0.9666941467
7.37,6,0.00014132611,0.9668354729
7.38,7,0.0001648804617,0.9670003533
7.39,5,0.0001177717583,0.9671181251
7.4,7,0.0001648804617,0.9672830055
7.41,10,0.0002355435167,0.9675185491
7.42,8,0.0001884348133,0.9677069839
7.43,7,0.0001648804617,0.9678718643
7.44,3,0.000070663055,0.9679425274
7.45,6,0.00014132611,0.9680838535
7.46,4,0.00009421740667,0.9681780709
7.47,5,0.0001177717583,0.9682958427
7.48,4,0.00009421740667,0.9683900601
7.49,6,0.00014132611,0.9685313862
7.5,4,0.00009421740667,0.9686256036
7.51,9,0.000211989165,0.9688375927
7.52,5,0.0001177717583,0.9689553645
7.53,11,0.0002590978683,0.9692144624
7.54,5,0.0001177717583,0.9693322341
7.55,3,0.000070663055,0.9694028972
7.56,6,0.00014132611,0.9695442233
7.57,6,0.00014132611,0.9696855494
7.58,1,0.00002355435167,0.9697091038
7.59,4,0.00009421740667,0.9698033212
7.6,6,0.00014132611,0.9699446473
7.61,1,0.00002355435167,0.9699682016
7.62,8,0.0001884348133,0.9701566364
7.63,4,0.00009421740667,0.9702508538
7.65,5,0.0001177717583,0.9703686256
7.66,2,0.00004710870333,0.9704157343
7.67,3,0.000070663055,0.9704863974
7.68,5,0.0001177717583,0.9706041691
7.69,6,0.00014132611,0.9707454952
7.7,3,0.000070663055,0.9708161583
7.71,6,0.00014132611,0.9709574844
7.72,5,0.0001177717583,0.9710752562
7.73,2,0.00004710870333,0.9711223649
7.74,8,0.0001884348133,0.9713107997
7.75,6,0.00014132611,0.9714521258
7.76,7,0.0001648804617,0.9716170062
7.77,5,0.0001177717583,0.971734778
7.78,3,0.000070663055,0.9718054411
7.79,2,0.00004710870333,0.9718525498
7.8,5,0.0001177717583,0.9719703215
7.81,4,0.00009421740667,0.9720645389
7.82,6,0.00014132611,0.972205865
7.83,4,0.00009421740667,0.9723000824
7.84,3,0.000070663055,0.9723707455
7.85,7,0.0001648804617,0.972535626
7.86,6,0.00014132611,0.9726769521
7.87,3,0.000070663055,0.9727476151
7.88,3,0.000070663055,0.9728182782
7.89,2,0.00004710870333,0.9728653869
7.9,2,0.00004710870333,0.9729124956
